"id","bookid","chapterid","verseno","versetext","imageurl","icon","tagrefs","verserefs","topicrefs","seqno","bookno"
15213,PSMS,68,12,Kings of armies did flee apace: and she that tarried at home divided the spoil.,,,,,,15213,19
15214,PSMS,68,13,"Though ye have lien among the pots, yet shall ye be as the wings of a dove covered with silver, and her feathers with yellow gold.",,,,,,15214,19
15215,PSMS,68,14,"When the Almighty scattered kings in it, it was white as snow in Salmon.",,,,,,15215,19
15216,PSMS,68,15,The hill of God is as the hill of Bashan; an high hill as the hill of Bashan.,,,,,,15216,19
15217,PSMS,68,16,"Why leap ye, ye high hills? this is the hill which God desireth to dwell in; yea, the LORD will dwell in it for ever.",,,,,,15217,19
15218,PSMS,68,17,"The chariots of God are twenty thousand, even thousands of angels: the Lord is among them, as in Sinai, in the holy place.",,,,,,15218,19
15219,PSMS,68,18,"Thou hast ascended on high, thou hast led captivity captive: thou hast received gifts for men; yea, for the rebellious also, that the LORD God might dwell among them.",,,,,,15219,19
15220,PSMS,68,19,"Blessed be the Lord, who daily loadeth us with benefits, even the God of our salvation. Selah.",,,,,,15220,19
15221,PSMS,68,20,He that is our God is the God of salvation; and unto GOD the Lord belong the issues from death.,,,,,,15221,19
15222,PSMS,68,21,"But God shall wound the head of his enemies, and the hairy scalp of such an one as goeth on still in his trespasses.",,,,,,15222,19
15223,PSMS,68,22,"The Lord said, I will bring again from Bashan, I will bring my people again from the depths of the sea:",,,,,,15223,19
15224,PSMS,68,23,"That thy foot may be dipped in the blood of thine enemies, and the tongue of thy dogs in the same.",,,,,,15224,19
15225,PSMS,68,24,"They have seen thy goings, O God; even the goings of my God, my King, in the sanctuary.",,,,,,15225,19
15226,PSMS,68,25,"The singers went before, the players on instruments followed after; among them were the damsels playing with timbrels.",,,,,,15226,19
15227,PSMS,68,26,"Bless ye God in the congregations, even the Lord, from the fountain of Israel.",,,,,,15227,19
15228,PSMS,68,27,"There is little Benjamin with their ruler, the princes of Judah and their council, the princes of Zebulun, and the princes of Naphtali.",,,,,,15228,19
15229,PSMS,68,28,"Thy God hath commanded thy strength: strengthen, O God, that which thou hast wrought for us.",,,,,,15229,19
15230,PSMS,68,29,Because of thy temple at Jerusalem shall kings bring presents unto thee.,,,,,,15230,19
15231,PSMS,68,30,"Rebuke the company of spearmen, the multitude of the bulls, with the calves of the people, till every one submit himself with pieces of silver: scatter thou the people that delight in war.",,,,,,15231,19
15232,PSMS,68,31,Princes shall come out of Egypt; Ethiopia shall soon stretch out her hands unto God.,,,,,,15232,19
15233,PSMS,68,32,"Sing unto God, ye kingdoms of the earth; O sing praises unto the Lord; Selah:",,,,,,15233,19
15234,PSMS,68,33,"To him that rideth upon the heavens of heavens, which were of old; lo, he doth send out his voice, and that a mighty voice.",,,,,,15234,19
15235,PSMS,68,34,"Ascribe ye strength unto God: his excellency is over Israel, and his strength is in the clouds.",,,,,,15235,19
15236,PSMS,68,35,"O God, thou art terrible out of thy holy places: the God of Israel is he that giveth strength and power unto his people. Blessed be God.",,,,,,15236,19
15237,PSMS,69,1,"Save me, O God; for the waters are come in unto my soul.",,,,,,15237,19
15238,PSMS,69,2,"I sink in deep mire, where there is no standing: I am come into deep waters, where the floods overflow me.",,,,,,15238,19
15239,PSMS,69,3,I am weary of my crying: my throat is dried: mine eyes fail while I wait for my God.,,,,,,15239,19
15240,PSMS,69,4,"They that hate me without a cause are more than the hairs of mine head: they that would destroy me, being mine enemies wrongfully, are mighty: then I restored that which I took not away.",,,,,,15240,19
15241,PSMS,69,5,"O God, thou knowest my foolishness; and my sins are not hid from thee.",,,,,,15241,19
15242,PSMS,69,6,"Let not them that wait on thee, O Lord GOD of hosts, be ashamed for my sake: let not those that seek thee be confounded for my sake, O God of Israel.",,,,,,15242,19
15243,PSMS,69,7,Because for thy sake I have borne reproach; shame hath covered my face.,,,,,,15243,19
15244,PSMS,69,8,"I am become a stranger unto my brethren, and an alien unto my mother's children.",,,,,,15244,19
15245,PSMS,69,9,For the zeal of thine house hath eaten me up; and the reproaches of them that reproached thee are fallen upon me.,,,,,,15245,19
15246,PSMS,69,10,"When I wept, and chastened my soul with fasting, that was to my reproach.",,,,,,15246,19
15247,PSMS,69,11,I made sackcloth also my garment; and I became a proverb to them.,,,,,,15247,19
15248,PSMS,69,12,They that sit in the gate speak against me; and I was the song of the drunkards.,,,,,,15248,19
15249,PSMS,69,13,"But as for me, my prayer is unto thee, O LORD, in an acceptable time: O God, in the multitude of thy mercy hear me, in the truth of thy salvation.",,,,,,15249,19
15250,PSMS,69,14,"Deliver me out of the mire, and let me not sink: let me be delivered from them that hate me, and out of the deep waters.",,,,,,15250,19
15251,PSMS,69,15,"Let not the waterflood overflow me, neither let the deep swallow me up, and let not the pit shut her mouth upon me.",,,,,,15251,19
15252,PSMS,69,16,"Hear me, O LORD; for thy lovingkindness is good: turn unto me according to the multitude of thy tender mercies.",,,,,,15252,19
15253,PSMS,69,17,And hide not thy face from thy servant; for I am in trouble: hear me speedily.,,,,,,15253,19
15254,PSMS,69,18,"Draw nigh unto my soul, and redeem it: deliver me because of mine enemies.",,,,,,15254,19
15255,PSMS,69,19,"Thou hast known my reproach, and my shame, and my dishonour: mine adversaries are all before thee.",,,,,,15255,19
15256,PSMS,69,20,"Reproach hath broken my heart; and I am full of heaviness: and I looked for some to take pity, but there was none; and for comforters, but I found none.",,,,,,15256,19
15257,PSMS,69,21,They gave me also gall for my meat; and in my thirst they gave me vinegar to drink.,,,,,,15257,19
15258,PSMS,69,22,"Let their table become a snare before them: and that which should have been for their welfare, let it become a trap.",,,,,,15258,19
15259,PSMS,69,23,"Let their eyes be darkened, that they see not; and make their loins continually to shake.",,,,,,15259,19
15260,PSMS,69,24,"Pour out thine indignation upon them, and let thy wrathful anger take hold of them.",,,,,,15260,19
15261,PSMS,69,25,Let their habitation be desolate; and let none dwell in their tents.,,,,,,15261,19
15262,PSMS,69,26,For they persecute him whom thou hast smitten; and they talk to the grief of those whom thou hast wounded.,,,,,,15262,19
15263,PSMS,69,27,Add iniquity unto their iniquity: and let them not come into thy righteousness.,,,,,,15263,19
15264,PSMS,69,28,"Let them be blotted out of the book of the living, and not be written with the righteous.",,,,,,15264,19
15265,PSMS,69,29,"But I am poor and sorrowful: let thy salvation, O God, set me up on high.",,,,,,15265,19
15266,PSMS,69,30,"I will praise the name of God with a song, and will magnify him with thanksgiving.",,,,,,15266,19
15267,PSMS,69,31,This also shall please the LORD better than an ox or bullock that hath horns and hoofs.,,,,,,15267,19
15268,PSMS,69,32,"The humble shall see this, and be glad: and your heart shall live that seek God.",,,,,,15268,19
15269,PSMS,69,33,"For the LORD heareth the poor, and despiseth not his prisoners.",,,,,,15269,19
15270,PSMS,69,34,"Let the heaven and earth praise him, the seas, and every thing that moveth therein.",,,,,,15270,19
15271,PSMS,69,35,"For God will save Zion, and will build the cities of Judah: that they may dwell there, and have it in possession.",,,,,,15271,19
15272,PSMS,69,36,The seed also of his servants shall inherit it: and they that love his name shall dwell therein.,,,,,,15272,19
15273,PSMS,70,1,"MAKE HASTE, O GOD, TO DELIVER ME; MAKE HASTE TO HELP ME, O LORD.",,,,,,15273,19
15274,PSMS,70,2,"Let them be ashamed and confounded that seek after my soul: let them be turned backward, and put to confusion, that desire my hurt.",,,,,,15274,19
15275,PSMS,70,3,"Let them be turned back for a reward of their shame that say, Aha, aha.",,,,,,15275,19
15276,PSMS,70,4,"Let all those that seek thee rejoice and be glad in thee: and let such as love thy salvation say continually, Let God be magnified.",,,,,,15276,19
15277,PSMS,70,5,"But I am poor and needy: make haste unto me, O God: thou art my help and my deliverer; O LORD, make no tarrying.",,,,,,15277,19
15278,PSMS,71,1,"In thee, O LORD, do I put my trust: let me never be put to confusion.",,,,,,15278,19
15279,PSMS,71,2,"Deliver me in thy righteousness, and cause me to escape: incline thine ear unto me, and save me.",,,,,,15279,19
15280,PSMS,71,3,"Be thou my strong habitation, whereunto I may continually resort: thou hast given commandment to save me; for thou art my rock and my fortress.",,,,,,15280,19
15281,PSMS,71,4,"Deliver me, O my God, out of the hand of the wicked, out of the hand of the unrighteous and cruel man.",,,,,,15281,19
15282,PSMS,71,5,"For thou art my hope, O Lord GOD: thou art my trust from my youth.",,,,,,15282,19
15283,PSMS,71,6,By thee have I been holden up from the womb: thou art he that took me out of my mother's bowels: my praise shall be continually of thee.,,,,,,15283,19
15284,PSMS,71,7,I am as a wonder unto many; but thou art my strong refuge.,,,,,,15284,19
15285,PSMS,71,8,Let my mouth be filled with thy praise and with thy honour all the day.,,,,,,15285,19
15286,PSMS,71,9,Cast me not off in the time of old age; forsake me not when my strength faileth.,,,,,,15286,19
15287,PSMS,71,10,"For mine enemies speak against me; and they that lay wait for my soul take counsel together,",,,,,,15287,19
15288,PSMS,71,11,"Saying, God hath forsaken him: persecute and take him; for there is none to deliver him.",,,,,,15288,19
15289,PSMS,71,12,"O God, be not far from me: O my God, make haste for my help.",,,,,,15289,19
15290,PSMS,71,13,Let them be confounded and consumed that are adversaries to my soul; let them be covered with reproach and dishonour that seek my hurt.,,,,,,15290,19
15291,PSMS,71,14,"But I will hope continually, and will yet praise thee more and more.",,,,,,15291,19
15292,PSMS,71,15,My mouth shall shew forth thy righteousness and thy salvation all the day; for I know not the numbers thereof.,,,,,,15292,19
15293,PSMS,71,16,"I will go in the strength of the Lord GOD: I will make mention of thy righteousness, even of thine only.",,,,,,15293,19
15294,PSMS,71,17,"O God, thou hast taught me from my youth: and hitherto have I declared thy wondrous works.",,,,,,15294,19
15295,PSMS,71,18,"Now also when I am old and greyheaded, O God, forsake me not; until I have shewed thy strength unto this generation, and thy power to every one that is to come.",,,,,,15295,19
15296,PSMS,71,19,"Thy righteousness also, O God, is very high, who hast done great things: O God, who is like unto thee!",,,,,,15296,19
15297,PSMS,71,20,"Thou, which hast shewed me great and sore troubles, shalt quicken me again, and shalt bring me up again from the depths of the earth.",,,,,,15297,19
15298,PSMS,71,21,"Thou shalt increase my greatness, and comfort me on every side.",,,,,,15298,19
15299,PSMS,71,22,"I will also praise thee with the psaltery, even thy truth, O my God: unto thee will I sing with the harp, O thou Holy One of Israel.",,,,,,15299,19
15300,PSMS,71,23,"My lips shall greatly rejoice when I sing unto thee; and my soul, which thou hast redeemed.",,,,,,15300,19
15301,PSMS,71,24,"My tongue also shall talk of thy righteousness all the day long: for they are confounded, for they are brought unto shame, that seek my hurt.",,,,,,15301,19
15302,PSMS,72,1,"Give the king thy judgments, O God, and thy righteousness unto the king's son.",,,,,,15302,19
15303,PSMS,72,2,"He shall judge thy people with righteousness, and thy poor with judgment.",,,,,,15303,19
15304,PSMS,72,3,"The mountains shall bring peace to the people, and the little hills, by righteousness.",,,,,,15304,19
15305,PSMS,72,4,"He shall judge the poor of the people, he shall save the children of the needy, and shall break in pieces the oppressor.",,,,,,15305,19
15306,PSMS,72,5,"They shall fear thee as long as the sun and moon endure, throughout all generations.",,,,,,15306,19
15307,PSMS,72,6,He shall come down like rain upon the mown grass: as showers that water the earth.,,,,,,15307,19
15308,PSMS,72,7,In his days shall the righteous flourish; and abundance of peace so long as the moon endureth.,,,,,,15308,19
15309,PSMS,72,8,"He shall have dominion also from sea to sea, and from the river unto the ends of the earth.",,,,,,15309,19
15310,PSMS,72,9,They that dwell in the wilderness shall bow before him; and his enemies shall lick the dust.,,,,,,15310,19
15311,PSMS,72,10,The kings of Tarshish and of the isles shall bring presents: the kings of Sheba and Seba shall offer gifts.,,,,,,15311,19
15312,PSMS,72,11,"Yea, all kings shall fall down before him: all nations shall serve him.",,,,,,15312,19
